datetime,seat,variable,value
2022-02-20 11:20:26.015818,Parkes (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Parramatta (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Paterson (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Reid (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Richmond (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Riverina (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Robertson (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Shortland (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Sydney (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Warringah (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Watson (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Wentworth (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Werriwa (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Whitlam (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Calare (NSW),One Nation,91.00
2022-02-20 11:20:26.015818,Aston (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Ballarat (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Bendigo (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Bruce (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Calwell (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Casey (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Chisholm (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Cooper (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Corangamite (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Corio (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Deakin (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Dunkley (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Flinders (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Fraser (VIC),One Nation,51.00
2022-02-20 11:20:26.015818,Gellibrand (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Gippsland (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Goldstein (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Gorton (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Hawke (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Higgins (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Holt (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Hotham (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Indi (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Isaacs (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Jagajaga (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Kooyong (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,La Trobe (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Lalor (VIC),One Nation,51.00
2022-02-20 11:20:26.015818,Macnamara (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Mallee (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Maribyrnong (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,McEwen (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Melbourne (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Menzies (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Monash (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Nicholls (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Scullin (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Wannon (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Wills (VIC),One Nation,91.00
2022-02-20 11:20:26.015818,Blair (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Bowman (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Bonner (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Brisbane (QLD),One Nation,91.00
2022-02-20 11:20:26.015818,Capriconia (QLD),One Nation,21.00
2022-02-20 11:20:26.015818,Dawson (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Dickson (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Fadden (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Fairfax (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Fisher (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Flynn (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Forde (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Griffith (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Groom (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Herbert (QLD),One Nation,34.00
2022-02-20 11:20:26.015818,Hinkler (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Kennedy (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Leichhardt (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Lilley (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Longman (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Maranoa (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,McPherson (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Moncrieff (QLD),One Nation,91.00
2022-02-20 11:20:26.015818,Moreton (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Oxley (QLD),One Nation,34.00
2022-02-20 11:20:26.015818,Petrie (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Rankin (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Ryan (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Wide Bay (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Wright (QLD),One Nation,51.00
2022-02-20 11:20:26.015818,Brand (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Burt (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Canning (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Cowan (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Curtin (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Durack (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Forrest (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Fremantle (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Hasluck (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Moore (WA),One Nation,91.00
2022-02-20 11:20:26.015818,O'Connor (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Pearce (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Perth (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Swan (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Tangney (WA),One Nation,91.00
2022-02-20 11:20:26.015818,Adelaide (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Barker (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Boothby (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Grey (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Kingston (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Makin (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Mayo (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Spence (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Sturt (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Hindmarsh (SA),One Nation,91.00
2022-02-20 11:20:26.015818,Bass (TAS),One Nation,101.00
2022-02-20 11:20:26.015818,Clark (TAS),One Nation,101.00
2022-02-20 11:20:26.015818,Lyons (TAS),One Nation,91.00
2022-02-20 11:20:26.015818,Franklin (TAS),One Nation,91.00
2022-02-20 11:20:26.015818,Braddon (TAS),One Nation,101.00
2022-02-20 11:20:26.015818,Fenner (ACT),One Nation,91.00
2022-02-20 11:20:26.015818,Bean (ACT),One Nation,91.00
2022-02-20 11:20:26.015818,Canberra (ACT),One Nation,91.00
2022-02-20 11:20:26.015818,Lingiari (NT),One Nation,91.00
2022-02-20 11:20:26.015818,Solomon (NT),One Nation,91.00
2022-02-20 11:20:26.015818,Banks (NSW),United Australia Party,91.00
2022-02-20 11:20:26.015818,Barton (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bennelong (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Berowra (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Blaxland (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bradfield (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Chifley (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Cook (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Cowper (NSW),United Australia Party,91.00
2022-02-20 11:20:26.015818,Cunningham (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Dobell (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Eden-Monaro (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Farrer (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fowler (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Gilmore (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Grayndler (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Greenway (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hughes (NSW),United Australia Party,10.00
2022-02-20 11:20:26.015818,Hume (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hunter (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Kingsford Smith (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Lindsay (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Lyne (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Macarthur (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Mackellar (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Macquarie (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,McMahon (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Mitchell (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,New England (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Newcastle (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,North Sydney (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Page (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Parkes (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Parramatta (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Paterson (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Reid (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Richmond (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Riverina (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Robertson (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Shortland (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Sydney (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Warringah (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Watson (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Wentworth (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Werriwa (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Whitlam (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Calare (NSW),United Australia Party,101.00
2022-02-20 11:20:26.015818,Aston (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Ballarat (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bendigo (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bruce (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Calwell (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Casey (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Chisholm (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Cooper (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Corangamite (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Corio (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Deakin (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Dunkley (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Flinders (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fraser (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Gellibrand (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Gippsland (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Goldstein (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Gorton (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hawke (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Higgins (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Holt (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hotham (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Indi (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Isaacs (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Jagajaga (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Kooyong (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,La Trobe (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Lalor (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Macnamara (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Mallee (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Maribyrnong (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,McEwen (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Melbourne (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Menzies (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Monash (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Nicholls (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Scullin (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Wannon (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Wills (VIC),United Australia Party,101.00
2022-02-20 11:20:26.015818,Blair (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bowman (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bonner (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Brisbane (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Capriconia (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Dawson (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Dickson (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fadden (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fairfax (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fisher (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Flynn (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Forde (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Griffith (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Groom (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Herbert (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hinkler (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Kennedy (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Leichhardt (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Lilley (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Longman (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Maranoa (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,McPherson (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Moncrieff (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Moreton (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Oxley (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Petrie (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Rankin (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Ryan (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Wide Bay (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Wright (QLD),United Australia Party,101.00
2022-02-20 11:20:26.015818,Brand (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Burt (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Canning (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Cowan (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Curtin (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Durack (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Forrest (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fremantle (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hasluck (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Moore (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,O'Connor (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Pearce (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Perth (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Swan (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Tangney (WA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Adelaide (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Barker (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Boothby (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Grey (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Kingston (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Makin (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Mayo (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Spence (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Sturt (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Hindmarsh (SA),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bass (TAS),United Australia Party,101.00
2022-02-20 11:20:26.015818,Clark (TAS),United Australia Party,101.00
2022-02-20 11:20:26.015818,Lyons (TAS),United Australia Party,101.00
2022-02-20 11:20:26.015818,Franklin (TAS),United Australia Party,101.00
2022-02-20 11:20:26.015818,Braddon (TAS),United Australia Party,101.00
2022-02-20 11:20:26.015818,Fenner (ACT),United Australia Party,101.00
2022-02-20 11:20:26.015818,Bean (ACT),United Australia Party,101.00
2022-02-20 11:20:26.015818,Canberra (ACT),United Australia Party,101.00
2022-02-20 11:20:26.015818,Lingiari (NT),United Australia Party,101.00
2022-02-20 11:20:26.015818,Solomon (NT),United Australia Party,101.00
2022-02-20 11:20:26.015818,Gilmore (NSW),Animal Justice Party,SUS
2022-02-20 11:20:26.015818,Brisbane (QLD),Animal Justice Party,SUS
2022-02-20 11:20:26.015818,Watson (NSW),Shooters and Farmers Party,SUS
2022-02-20 11:20:26.015818,Calwell (VIC),Independent 4,51.00
2022-02-20 11:20:26.015818,Kennedy (QLD),Katters Australia Party,1.01
2022-02-20 11:20:26.015818,Leichhardt (QLD),Socialist Alliance,SUS
2022-02-20 11:20:26.015818,Adelaide (SA),Socialist Alliance,SUS
2022-02-20 11:20:26.015818,Moore (WA),Independent 5,SUS
2022-02-20 11:20:26.015818,Tangney (WA),Liberal,1.08
2022-02-20 11:20:26.015818,Adelaide (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Barker (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Boothby (SA),Centre Alliance,51.00
2022-02-20 11:20:26.015818,Grey (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Kingston (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Makin (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Mayo (SA),Centre Alliance,1.15
2022-02-20 11:20:26.015818,Spence (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Sturt (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Hindmarsh (SA),Centre Alliance,34.00
2022-02-20 11:20:26.015818,Bass (TAS),Jacqui Lambie Network,18.00
2022-02-20 11:20:26.015818,Clark (TAS),Jacqui Lambie Network,34.00
2022-02-20 11:20:26.015818,Lyons (TAS),Jacqui Lambie Network,21.00
2022-02-20 11:20:26.015818,Franklin (TAS),Jacqui Lambie Network,21.00
2022-02-20 11:20:26.015818,Braddon (TAS),Jacqui Lambie Network,18.00
2022-02-21 11:20:22.649400,Banks (NSW),Coalition,1.42
2022-02-21 11:20:22.649400,Barton (NSW),Coalition,12.00
2022-02-21 11:20:22.649400,Bennelong (NSW),Coalition,1.22
2022-02-21 11:20:22.649400,Berowra (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Blaxland (NSW),Coalition,12.00
2022-02-21 11:20:22.649400,Bradfield (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Chifley (NSW),Coalition,14.00
2022-02-21 11:20:22.649400,Cook (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Cowper (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Cunningham (NSW),Coalition,14.00
2022-02-21 11:20:22.649400,Dobell (NSW),Coalition,2.25
2022-02-21 11:20:22.649400,Eden-Monaro (NSW),Coalition,6.00
2022-02-21 11:20:22.649400,Farrer (NSW),Coalition,1.03
2022-02-21 11:20:22.649400,Fowler (NSW),Coalition,10.00
2022-02-21 11:20:22.649400,Gilmore (NSW),Coalition,2.10
2022-02-21 11:20:22.649400,Grayndler (NSW),Coalition,18.00
2022-02-21 11:20:22.649400,Greenway (NSW),Coalition,6.00
2022-02-21 11:20:22.649400,Hughes (NSW),Coalition,1.15
2022-02-21 11:20:22.649400,Hume (NSW),Coalition,1.08
2022-02-21 11:20:22.649400,Hunter (NSW),Coalition,2.05
2022-02-21 11:20:22.649400,Kingsford Smith (NSW),Coalition,10.00
2022-02-21 11:20:22.649400,Lindsay (NSW),Coalition,1.80
2022-02-21 11:20:22.649400,Lyne (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Macarthur (NSW),Coalition,12.00
2022-02-21 11:20:22.649400,Mackellar (NSW),Coalition,1.20
2022-02-21 11:20:22.649400,Macquarie (NSW),Coalition,2.50
2022-02-21 11:20:22.649400,McMahon (NSW),Coalition,11.00
2022-02-21 11:20:22.649400,Mitchell (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,New England (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Newcastle (NSW),Coalition,14.00
2022-02-21 11:20:22.649400,North Sydney (NSW),Coalition,1.50
2022-02-21 11:20:22.649400,Page (NSW),Coalition,1.03
2022-02-21 11:20:22.649400,Parkes (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Parramatta (NSW),Coalition,6.00
2022-02-21 11:20:22.649400,Paterson (NSW),Coalition,5.50
2022-02-21 11:20:22.649400,Reid (NSW),Coalition,2.00
2022-02-21 11:20:22.649400,Richmond (NSW),Coalition,8.00
2022-02-21 11:20:22.649400,Riverina (NSW),Coalition,1.01
2022-02-21 11:20:22.649400,Robertson (NSW),Coalition,1.95
2022-02-21 11:20:22.649400,Shortland (NSW),Coalition,6.00
2022-02-21 11:20:22.649400,Sydney (NSW),Coalition,13.00
2022-02-21 11:20:22.649400,Warringah (NSW),Coalition,6.00
2022-02-21 11:20:22.649400,Watson (NSW),Coalition,14.00
2022-02-21 11:20:22.649400,Wentworth (NSW),Coalition,1.55
